ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
4850722092974676955,2014-10-15,87,,Serviços,YAHOO,PEQUENO,56
6031976689490342098,2000-08-15,62,,Comércio,YAHOO,MEDIO,74
66220087398241662,2016-09-15,62,,Comércio,HOTMAIL,MEDIO,13
49632905576538927,2014-04-27,42,,Comércio,YAHOO,GRANDE,80
682352428813668634,2000-08-15,98,,Indústria,HOTMAIL,MEDIO,35
5856610998569876318,2011-02-14,21,,Indústria,GMAIL,MEDIO,22
1343530446996409207,2017-09-27,11,,Serviços,HOTMAIL,GRANDE,18
3660744270380078352,2008-07-21,65,,Indústria,HOTMAIL,PEQUENO,78
2735662700719640627,2013-09-26,85,,Serviços,GMAIL,MEDIO,61
1000372849175668062,2011-02-14,17,,Indústria,HOTMAIL,GRANDE,14
1069093308328204542,2014-02-02,54,,Serviços,OUTLOOK,GRANDE,99
5540361570968095722,2011-02-14,11,,Comércio,HOTMAIL,MEDIO,13
5810778736737569699,2000-08-15,35,,Comércio,HOTMAIL,PEQUENO,37
6521201759558790083,2013-11-18,37,,Serviços,OUTLOOK,MEDIO,35
7451017400765373278,2000-08-15,34,,Comércio,OUTLOOK,PEQUENO,38
9052787288251876909,2014-02-02,54,,Serviços,GMAIL,GRANDE,99
3807130563335796378,2009-01-11,,,Indústria,HOTMAIL,PEQUENO,46
4102750661040919723,2018-01-07,,,Indústria,GMAIL,GRANDE,85
6448580780254847411,2018-05-13,,,Indústria,GMAIL,MEDIO,89
121658372387044248,2011-02-14,22,,Comércio,YAHOO,GRANDE,28
3898162407838983449,2018-07-25,,,Serviços,GMAIL,MEDIO,93
8596605705893456305,2013-09-18,62,,Comércio,YAHOO,GRANDE,75
8111050199502844765,2012-05-06,,,Serviços,HOTMAIL,MEDIO,57
511305041047444825,2011-02-14,79,,Serviços,YAHOO,GRANDE,49
7665801401860589626,2011-02-14,99,,Serviços,GMAIL,PEQUENO,65
2128970218770090704,2017-02-07,62,,Comércio,YAHOO,GRANDE,75
5547032541615425352,2000-08-15,11,,Serviços,AOL,GRANDE,62
1637960623843047520,2000-08-15,24,,Comércio,HOTMAIL,MEDIO,25
8215958479134054873,2018-02-14,,,Comércio,OUTLOOK,MEDIO,96
86110062990790869,2000-08-15,71,,Indústria,AOL,GRANDE,43
3704808902628008971,2000-08-15,54,,Serviços,GMAIL,MEDIO,95
5613825020130267729,2016-06-08,,,Serviços,YAHOO,MEDIO,85
8529899700094903171,2000-08-15,32,,Comércio,GMAIL,GRANDE,36
1308019675417057675,2016-07-28,61,,Comércio,BOL,PEQUENO,72
5460280878923715699,2012-03-11,48,,Comércio,HOTMAIL,MEDIO,88
8270671464659850683,2013-09-22,55,,Indústria,HOTMAIL,MEDIO,97
8662923640484889291,2011-02-14,86,,Comércio,HOTMAIL,GRANDE,64
6987942592445950913,2000-08-15,(1,,Serviços,HOTMAIL,MEDIO,20
3238269558731666664,2011-02-14,11,,Comércio,OUTLOOK,MEDIO,43
7085295800541340563,2000-08-15,19,,Indústria,YAHOO,MEDIO,13
7930644815080409701,2011-02-14,86,,Comércio,YAHOO,MEDIO,64
4831939798545673038,2006-08-02,49,,Comércio,GMAIL,GRANDE,89
8313765100460016738,2008-09-25,14,,Comércio,GMAIL,GRANDE,17
2022367282554149730,2009-04-01,,,Comércio,OUTLOOK,MEDIO,75
1195244642827484543,2017-09-11,27,,Comércio,GMAIL,,32
8350724667410677464,2011-05-30,85,,Serviços,YAHOO,GRANDE,61
6486277549325701534,2008-08-11,14,,Serviços,HOTMAIL,MEDIO,17
2785178201607654410,2011-02-14,18,,Indústria,GMAIL,PEQUENO,15
4919908458022265747,2011-02-14,19,,Serviços,HOTMAIL,GRANDE,13
9205015186723569289,2012-03-11,49,,Comércio,GMAIL,PEQUENO,89
7722287846688771887,2014-10-23,16,,Serviços,HOTMAIL,GRANDE,15
1874361799315286610,2012-03-11,49,,Indústria,GMAIL,MEDIO,89
5884104941462322372,2018-01-07,65,X,,GMAIL,GRANDE,78
8287608084245946173,2014-03-02,51,,Comércio,YAHOO,MEDIO,93
8213533889694327948,2000-08-15,91,,Comércio,GMAIL,MEDIO,66
3045840317107313913,2000-08-15,19,,Indústria,YAHOO,GRANDE,13
2214132103234633622,2012-06-04,35,,Indústria,YAHOO,MEDIO,37
7949169060790541229,2000-08-15,48,,Serviços,YAHOO,PEQUENO,88
7621083433504010869,2008-07-28,11,,Serviços,GMAIL,GRANDE,87
5794903898038236832,2000-08-15,21,,Serviços,GMAIL,,23
6020593949794792044,2014-03-27,51,,Indústria,YAHOO,PEQUENO,95
4045739494965095560,2014-01-13,41,,Indústria,YAHOO,MEDIO,83
6122719618012473549,2007-11-05,,,Indústria,GMAIL,MEDIO,40
7787306805605072964,2013-06-10,93,,Serviços,GMAIL,PEQUENO,68
6824842959463625344,2015-10-15,,X,,GMAIL,GRANDE,29
8503092146854371576,2012-10-15,83,,Comércio,OUTLOOK,PEQUENO,58
3204108603682323936,2015-08-20,31,,Serviços,GMAIL,MEDIO,32
4588313530969303734,2011-02-14,32,,Comércio,GMAIL,PEQUENO,36
5786895437851445408,2012-03-11,47,,Comércio,HOTMAIL,GRANDE,88
5122095358293179297,2011-02-15,19,,Indústria,GMAIL,MEDIO,13
2900002014851776114,2014-02-02,55,,Serviços,GMAIL,GRANDE,98
3591324331706630867,2014-02-02,49,,Comércio,YAHOO,MEDIO,89
1044568737046072781,2009-01-04,69,,Indústria,HOTMAIL,PEQUENO,76
4749976982519957792,2006-03-01,11,,Indústria,YAHOO,MEDIO,17
5732713959930509093,2012-01-23,55,,Indústria,AOL,GRANDE,92
5511113649464808344,2007-05-30,71,,Serviços,GMAIL,MEDIO,42
1613152204777372951,2013-09-02,85,,Comércio,GMAIL,MEDIO,62
696014079855281037,2000-08-15,16,,Serviços,GMAIL,,15
9089528044547831569,2015-01-22,46,,Comércio,GMAIL,GRANDE,85
5880041582322293710,2011-02-14,47,,Comércio,OUTLOOK,GRANDE,89
2773493808492482979,2017-02-05,43,,Comércio,YAHOO,PEQUENO,86
4740535838297269949,2009-02-09,11,,Comércio,YAHOO,MEDIO,64
8106044482585783481,2015-06-09,21,,Serviços,AOL,GRANDE,28
5577659616907513811,2016-02-24,94,,Serviços,GMAIL,MEDIO,68
8570963260597299378,2011-04-05,51,,Indústria,GMAIL,GRANDE,93
1559814738862939390,2018-01-28,69,,Indústria,OUTLOOK,MEDIO,78
175003104385133396,2012-07-18,48,,Serviços,YAHOO,PEQUENO,88
4785355632922927313,2011-08-04,22,,Comércio,GMAIL,MEDIO,28
6217788509719675691,2011-02-14,11,,Comércio,GMAIL,MEDIO,37
5136739522477907100,2014-07-16,77,,Indústria,HOTMAIL,MEDIO,47
3382609338395832683,2014-03-26,85,,Comércio,HOTMAIL,GRANDE,61
6012031176108922616,2007-03-08,21,,Indústria,OUTLOOK,PEQUENO,22
6276792736652545216,2013-04-23,,,Indústria,HOTMAIL,MEDIO,37
8535586342375301953,2017-11-07,32,,Comércio,YAHOO,MEDIO,36
8715120689636420963,2018-02-28,55,,Indústria,GMAIL,GRANDE,97
8480109508191086169,2011-02-14,11,,Indústria,GMAIL,PEQUENO,40
6456490958004500912,2011-02-14,31,,Serviços,GMAIL,MEDIO,34
1698828605814171242,2015-05-20,21,,Serviços,GMAIL,GRANDE,25
5263285038415073073,2017-11-06,91,,Serviços,YAHOO,MEDIO,68
2606594191222500726,2010-11-23,85,,Serviços,GMAIL,,30
8248484932270772248,2017-10-24,71,,Serviços,YAHOO,GRANDE,45
4758362594913729429,2016-12-25,13,,Comércio,,MEDIO,11
6858769421191999702,2000-08-15,00,,Serviços,YAHOO,GRANDE,13
2860472732401119424,2013-06-23,21,,Indústria,YAHOO,GRANDE,22
7215093571368368138,2000-08-15,32,,,YAHOO,GRANDE,36
4942577693958917591,2018-05-17,44,,Comércio,GMAIL,GRANDE,87
8332840690177201182,2014-02-19,94,,Serviços,GMAIL,MEDIO,68
2819054834565698513,2011-05-16,63,,Serviços,HOTMAIL,PEQUENO,77
3161361581909316305,2014-02-02,41,,Indústria,OUTLOOK,PEQUENO,83
8405044237103061926,2011-02-14,19,,Comércio,HOTMAIL,GRANDE,13
4444330375740387073,2007-04-19,66,,Indústria,OUTLOOK,GRANDE,68
4820852183212661131,2011-02-14,47,,Comércio,HOTMAIL,GRANDE,88
6547707428090179960,2011-02-14,99,,Indústria,HOTMAIL,MEDIO,65
8292458529987016717,2015-06-10,71,,Serviços,OUTLOOK,MEDIO,48
4831988987853936627,2011-02-14,33,,Serviços,HOTMAIL,MEDIO,39
3724562776372632620,2015-12-17,,,Serviços,YAHOO,MEDIO,46
9127318190908282126,2011-02-14,11,,Serviços,YAHOO,PEQUENO,13
9184785003280841216,2011-02-14,,,Comércio,GMAIL,MEDIO,62
1117184216453911295,2011-02-14,79,,Comércio,HOTMAIL,GRANDE,49
6091519986999196884,2011-02-14,27,,Comércio,HOTMAIL,MEDIO,29
9086764557051796364,2017-08-17,64,,Indústria,GMAIL,,75
4714214581184951490,2011-02-14,35,,Serviços,HOTMAIL,MEDIO,37
2535803443850893368,2011-02-14,21,,Comércio,OUTLOOK,MEDIO,26
7141263195360679278,2000-08-15,(5,,Comércio,AOL,MEDIO,90
7986579715832156923,2015-10-26,44,,Comércio,GMAIL,PEQUENO,87
2407532237672094312,2015-05-17,67,,Indústria,OUTLOOK,MEDIO,79
1533755281771668509,2000-08-15,54,,Indústria,,PEQUENO,42
8623308321032624474,2015-07-20,22,,Comércio,GMAIL,GRANDE,28
7442192566700924647,2013-04-18,11,,Serviços,YAHOO,MEDIO,86
652740132671309295,2015-07-13,55,,Indústria,YAHOO,MEDIO,98
7992317448197179816,2018-06-24,,,Serviços,GMAIL,MEDIO,13
4079447215339975026,2015-12-08,55,,Indústria,GMAIL,GRANDE,98
2369364892942408355,2017-06-25,41,,Comércio,OUTLOOK,MEDIO,73
6325701146112164499,2013-09-17,,,Comércio,GMAIL,GRANDE,11
7838728548369705327,2013-09-22,,X,,GMAIL,GRANDE,77
6204723742351094322,2000-08-15,51,,Serviços,OUTLOOK,GRANDE,95
1192810733461560329,2011-02-14,54,,Comércio,GMAIL,MEDIO,95
9038299527164672091,2014-03-24,66,,Comércio,YAHOO,MEDIO,78
9098842671739010918,2014-01-05,63,,Comércio,,MEDIO,77
2532435113844289043,2000-08-15,21,,Serviços,GMAIL,MEDIO,25
1741049493106216406,2016-09-05,61,,Comércio,OUTLOOK,MEDIO,72
1492506290963489177,2000-08-15,27,,Serviços,HOTMAIL,GRANDE,35
8889055492416898333,2011-02-14,27,,Comércio,GMAIL,GRANDE,29
7444686668183702737,2018-07-01,43,,Indústria,HOTMAIL,GRANDE,86
3027683745465216663,2000-08-15,19,,Comércio,YAHOO,GRANDE,13
3281818438120834833,2015-07-13,83,,Serviços,HOTMAIL,MEDIO,58
5752688018135006198,2018-03-14,21,,Indústria,GMAIL,GRANDE,23
798425422240919854,2000-08-15,37,,Serviços,HOTMAIL,GRANDE,42
4995679129936981612,2013-07-22,91,,Comércio,HOTMAIL,GRANDE,68
1182975716201409626,2011-02-15,44,,Serviços,YAHOO,GRANDE,87
5274777191770957761,2014-11-26,62,,Comércio,OUTLOOK,GRANDE,14
5487870288449327165,2015-11-08,91,,Comércio,BOL,MEDIO,68
6098833389547425063,2015-07-28,(2,,Comércio,GMAIL,GRANDE,28
7848910047105468475,2018-05-09,,,Comércio,GMAIL,GRANDE,18
5166128847048245697,2000-08-15,11,,Comércio,HOTMAIL,PEQUENO,58
4532469127306079736,2013-10-24,21,,Indústria,YAHOO,GRANDE,23
7870373680211625064,2013-12-09,94,,Comércio,OUTLOOK,MEDIO,68
3832944730982767714,2014-06-08,24,,Comércio,YAHOO,MEDIO,27
5255460548789019114,2015-10-26,51,,Serviços,YAHOO,PEQUENO,96
8382418367191468432,2018-01-16,51,,Indústria,YAHOO,MEDIO,95
780065359501679358,2014-07-03,91,,Indústria,YAHOO,PEQUENO,68
5893903674205161232,2011-02-15,63,,Comércio,OUTLOOK,MEDIO,77
2408009918678280470,2004-08-29,93,,Comércio,YAHOO,GRANDE,68
524026009392362402,2000-08-15,(1,,Serviços,YAHOO,MEDIO,50
5635781225931111684,2014-04-06,14,,Comércio,HOTMAIL,MEDIO,16
6681781879793693802,2011-02-14,86,,Indústria,AOL,MEDIO,64
8255085612985072878,2013-11-25,11,,Comércio,GMAIL,GRANDE,98
717981637594591016,2011-02-14,15,,Serviços,GMAIL,MEDIO,18
3195023578711095555,2016-10-25,31,,Serviços,YAHOO,GRANDE,35
6349142675790687765,2012-10-31,71,,Serviços,HOTMAIL,PEQUENO,47
8548612698724688238,2000-08-15,75,,Serviços,YAHOO,GRANDE,25
2020646654269061959,2000-08-15,(9,,Comércio,YAHOO,MEDIO,69
8909740532547211288,2011-12-20,92,,Serviços,HOTMAIL,MEDIO,69
7330131219998265639,2013-01-16,11,,Indústria,YAHOO,MEDIO,41
8196449005061156808,2011-02-14,98,,Serviços,YAHOO,PEQUENO,65
8522044805243541048,2018-01-07,21,,Serviços,HOTMAIL,MEDIO,25
4704345573576551103,2017-04-24,37,,Indústria,YAHOO,MEDIO,45
1266005398529207853,2018-01-29,,,Serviços,HOTMAIL,MEDIO,81
7613717984547031729,2011-02-14,24,,Indústria,HOTMAIL,MEDIO,25
8779038337925278543,2014-03-02,,,Serviços,HOTMAIL,PEQUENO,98
1748142500108801439,2005-02-15,77,,Serviços,HOTMAIL,MEDIO,45
2805743565496207618,2016-11-27,22,,Indústria,GMAIL,GRANDE,28
3306590223632993094,2011-02-14,19,,Indústria,HOTMAIL,MEDIO,13
1088268935649917461,2017-05-17,94,,Serviços,YAHOO,PEQUENO,68
2032592272238235730,2009-04-21,,,Indústria,YAHOO,MEDIO,38
8083157716178259762,2014-02-02,55,,Indústria,YAHOO,MEDIO,97
1610763516326092136,2016-09-27,62,,Serviços,HOTMAIL,MEDIO,75
5692263270628375692,2000-08-15,02,,Indústria,YAHOO,MEDIO,89
3135499551958202113,2011-02-14,33,,Serviços,YAHOO,GRANDE,35
7176848230239877915,2012-03-11,47,,Comércio,HOTMAIL,MEDIO,89
8198518259946944874,2013-01-31,61,,Serviços,HOTMAIL,MEDIO,70
1156082905751962591,2011-05-16,31,,Serviços,AOL,PEQUENO,31
6633838062940819075,2014-03-19,,,Serviços,GMAIL,GRANDE,98
2179772649873197365,2000-08-15,31,,Serviços,HOTMAIL,MEDIO,31
7686361238195690925,2014-02-02,49,,Serviços,AOL,PEQUENO,89
1977574645216036803,2017-02-05,22,,Indústria,YAHOO,MEDIO,28
4566920105008626302,2016-09-28,18,,Serviços,HOTMAIL,PEQUENO,19
5029701292539093910,2011-10-23,27,,Comércio,YAHOO,GRANDE,29
8843432852270832388,2011-02-14,22,,Comércio,YAHOO,MEDIO,28
5047610560952554261,2007-05-06,,,Comércio,YAHOO,PEQUENO,88
3997247264680905799,2018-06-21,81,,Comércio,YAHOO,MEDIO,55
4342146186255136598,2011-02-14,,,Serviços,YAHOO,PEQUENO,96
7707459425750676368,2007-09-05,85,,Serviços,YAHOO,MEDIO,60
1177363334134147131,2015-02-08,65,X,,YAHOO,GRANDE,78
1423952977138155129,2013-11-07,14,,Indústria,YAHOO,PEQUENO,17
3258345688897172820,2000-08-15,11,,Comércio,HOTMAIL,PEQUENO,90
6368582840625614207,2014-01-13,44,,Serviços,GMAIL,GRANDE,86
6581944844073678685,2011-02-14,48,,Comércio,AOL,GRANDE,88
9108733472015251498,2017-05-28,51,,Comércio,GMAIL,MEDIO,93
4317696664583463091,2018-03-25,65,,Comércio,GMAIL,GRANDE,78
1617695035450525647,2005-05-05,53,,Comércio,GMAIL,GRANDE,96
5358243820364010940,2014-02-02,51,,Serviços,YAHOO,GRANDE,95
6754039979151386401,2001-02-04,77,,Indústria,GMAIL,MEDIO,45
4495170040746508204,2017-07-30,,,Comércio,HOTMAIL,MEDIO,23
8013668117699219722,2011-02-14,27,,Comércio,YAHOO,GRANDE,29
7403979270048469991,2000-08-15,43,,Indústria,OUTLOOK,GRANDE,86
2033394215069562776,2000-08-15,27,,Comércio,HOTMAIL,MEDIO,29
4769364850030443969,2000-08-15,24,,Indústria,HOTMAIL,MEDIO,27
7710364735942975505,2011-02-14,34,,Serviços,,PEQUENO,38
3838562409581494430,2009-10-15,18,,Serviços,YAHOO,PEQUENO,19
1007951122586612702,2011-02-14,33,,Comércio,BOL,PEQUENO,39
943965556104738606,2018-02-19,19,,Comércio,GMAIL,MEDIO,13
8854680481766219396,2000-08-15,81,,Indústria,YAHOO,GRANDE,54
1507697130807703164,2000-08-15,13,,Serviços,HOTMAIL,GRANDE,11
3461222267175472398,2000-08-15,17,,Indústria,GMAIL,MEDIO,15
4527499691197377217,2000-08-15,11,,Comércio,YAHOO,MEDIO,41
2380458252615213706,2017-07-03,11,,Serviços,YAHOO,MEDIO,12
1253437108265925705,2018-05-23,41,,Serviços,GMAIL,PEQUENO,81
8895896724713458749,2005-04-27,43,,Serviços,YAHOO,MEDIO,86
5538710567548269440,2011-02-14,41,,Serviços,GMAIL,PEQUENO,83
8926565682509268383,2017-08-06,62,,Serviços,BOL,MEDIO,74
4284129442855564250,2018-01-30,81,,Serviços,YAHOO,PEQUENO,55
5931905128207886847,2016-11-22,82,,Comércio,HOTMAIL,GRANDE,43
4512887927067894301,2013-11-24,11,,Comércio,GMAIL,,87
3915426102465954493,2011-02-14,14,,Indústria,GMAIL,MEDIO,19
3605652314611460806,2014-02-02,,,Serviços,HOTMAIL,GRANDE,99
369512959135194353,2017-10-08,62,,Serviços,YAHOO,PEQUENO,74
687161638293676970,2002-08-19,11,,Serviços,AOL,GRANDE,22
7535160686416710323,2018-05-23,63,,Serviços,GMAIL,GRANDE,68
7399534253365121062,2003-10-29,,,Comércio,AOL,PEQUENO,90
4993499380140734678,2015-11-24,31,,Serviços,GMAIL,PEQUENO,37
7398738404146260251,2012-08-16,51,,Comércio,YAHOO,MEDIO,94
3970610368027129821,2016-07-04,38,,Comércio,YAHOO,GRANDE,39
4130617254899676131,2000-08-15,28,,Serviços,HOTMAIL,GRANDE,22
4858887739802767402,2004-08-25,(2,,Comércio,YAHOO,,25
8511588642284189303,2018-02-21,61,,Comércio,GMAIL,MEDIO,70
7471183491728700531,2000-08-15,11,,Serviços,GMAIL,PEQUENO,56
7070921952745705273,2018-05-10,,,Serviços,GMAIL,MEDIO,60
7719481195372677540,2011-02-14,16,,Indústria,YAHOO,MEDIO,15
5918810537171565818,2011-02-14,61,,Serviços,YAHOO,MEDIO,73
8252215766413781202,2011-02-14,53,,Comércio,YAHOO,MEDIO,96
8437257970907722008,2000-08-15,00,,Indústria,HOTMAIL,GRANDE,39
1002362614649347438,2015-01-11,62,,Comércio,OUTLOOK,MEDIO,74
1071717046795982412,2018-02-04,41,,Indústria,GMAIL,GRANDE,13
5726884001073147293,2011-01-12,,,Comércio,YAHOO,GRANDE,48
4023893292051953692,2014-01-22,85,,Indústria,GMAIL,MEDIO,61
5974858472822751652,2000-08-15,19,,Indústria,GMAIL,PEQUENO,13
5271966906483787417,2016-06-29,51,,Serviços,YAHOO,GRANDE,13
1696462947583294958,2000-08-15,21,,Serviços,BOL,PEQUENO,21
411246418132008456,2016-12-01,19,,Comércio,OUTLOOK,PEQUENO,13
1708019696828098378,2016-01-21,,,Serviços,HOTMAIL,GRANDE,64
8662805825682258354,2018-08-24,34,,Comércio,YAHOO,GRANDE,38
5528372913947954503,2008-04-17,91,,Serviços,HOTMAIL,PEQUENO,67
8733525963966339207,2012-10-01,75,,Indústria,GMAIL,MEDIO,44
2808145376905474927,2011-02-14,86,,Serviços,YAHOO,,64
6186737197674630993,2011-07-20,88,,Serviços,HOTMAIL,GRANDE,62
6164364689409425900,2014-05-04,54,,Indústria,GMAIL,MEDIO,99
1579681122696922043,2000-08-15,28,,Comércio,HOTMAIL,MEDIO,29
3281617395243454427,2017-01-19,11,,Comércio,YAHOO,GRANDE,27
6457349126437565385,2017-07-23,45,,Serviços,YAHOO,MEDIO,85
6338963608593807081,2014-04-13,,,Serviços,GMAIL,GRANDE,13
4228782541013845761,2015-04-05,11,,Indústria,GMAIL,MEDIO,13
1414132620714431952,2017-05-29,11,,Serviços,GMAIL,GRANDE,69
5091704914816802802,2014-08-17,77,,Comércio,GMAIL,GRANDE,47
1718188804678631487,2015-12-20,28,,Serviços,AOL,PEQUENO,29
1310335287370721834,2015-11-05,65,,Serviços,GMAIL,GRANDE,78
3279417303675586812,2014-09-10,34,X,,HOTMAIL,PEQUENO,79
2762573180349093009,2005-04-12,,,Indústria,GMAIL,MEDIO,75
1334091158016312155,2013-07-14,44,,Serviços,HOTMAIL,GRANDE,87
1997130697107291654,2014-06-11,,,Comércio,HOTMAIL,,68
7462607259426026440,2011-02-14,55,,Comércio,GMAIL,MEDIO,98
8764962131207592182,2015-02-19,,X,,HOTMAIL,MEDIO,78
7009617206603058827,2013-09-16,41,,Serviços,HOTMAIL,GRANDE,78
3571198145319411787,2009-10-15,18,,Comércio,HOTMAIL,MEDIO,19
4224328186225861313,2011-02-14,21,,Comércio,YAHOO,GRANDE,24
2322847438374159400,2016-02-22,15,,Comércio,BOL,PEQUENO,13
710593997981520423,2016-05-04,85,,Comércio,GMAIL,PEQUENO,60
7743291297670529504,2009-07-08,27,,Comércio,GMAIL,PEQUENO,29
5958664040344043635,2014-08-25,49,,Serviços,YAHOO,GRANDE,89
6658545687004133787,2017-10-16,85,,Serviços,GMAIL,MEDIO,60
7776069961364493674,2000-08-15,,,Serviços,GMAIL,GRANDE,58
8239483634534704082,2014-08-14,61,X,,HOTMAIL,GRANDE,73
8194803952487492960,2000-08-15,69,,Comércio,HOTMAIL,MEDIO,78
665854826624598350,2000-08-15,14,,Serviços,GMAIL,MEDIO,19
1477629972594346481,2000-08-15,69,,Comércio,YAHOO,MEDIO,76
3931892303497206092,2011-08-17,69,,Comércio,AOL,GRANDE,76
4355447622071493835,2006-09-20,,,Serviços,GMAIL,GRANDE,23
8895160610329228780,2015-10-28,,,Comércio,YAHOO,GRANDE,21
226405871752897670,2012-08-26,54,,Serviços,HOTMAIL,,99
7189116056401183589,2007-06-17,(1,,Serviços,YAHOO,MEDIO,53
3384356870037163810,2012-01-22,19,,Serviços,AOL,MEDIO,13
407849532812377755,2018-07-04,,,Serviços,YAHOO,MEDIO,57
3738709098002486952,2011-01-30,21,,Serviços,HOTMAIL,GRANDE,22
7076661330300123587,2012-03-11,49,,Serviços,AOL,MEDIO,89
2208316821038817776,2015-12-13,31,,Comércio,HOTMAIL,,36
6360697608774060650,2017-04-10,,,Serviços,HOTMAIL,MEDIO,88
6327126166744640429,2013-06-16,11,,Serviços,YAHOO,MEDIO,48
1396078312562623766,2017-07-23,,,Serviços,HOTMAIL,MEDIO,53
3538481420098344176,2015-12-03,11,,Serviços,GMAIL,GRANDE,71
2973474340148068982,2007-07-25,11,,Indústria,AOL,MEDIO,65
8084468342180142818,2013-06-10,,,Serviços,GMAIL,PEQUENO,80
8090979772607373437,2000-08-15,,,Indústria,OUTLOOK,GRANDE,25
6802042794837915720,2016-03-03,66,,Comércio,GMAIL,MEDIO,75
8510653215962746781,2000-08-15,11,,Serviços,GMAIL,GRANDE,95
7742577779352014568,2011-11-17,92,,Serviços,HOTMAIL,MEDIO,69
351358693430833867,2011-10-02,11,,Serviços,YAHOO,MEDIO,14
5058298901476893676,2014-03-30,54,,Serviços,GMAIL,MEDIO,99
3449916817695565675,2006-04-19,11,,Comércio,YAHOO,MEDIO,13
8967780934636007142,2015-09-20,,,Comércio,HOTMAIL,MEDIO,78
3629889536335411116,2015-08-31,18,,Comércio,GMAIL,MEDIO,19
4863405965754103821,2018-07-31,85,,Serviços,GMAIL,PEQUENO,61
3631603567749349715,2018-01-14,,,Comércio,YAHOO,GRANDE,95
1711114950158155307,2018-01-09,21,,Serviços,GMAIL,GRANDE,21
4442205629227031623,2013-03-17,75,,Comércio,YAHOO,MEDIO,44
1097345589386012260,2018-08-22,,,Comércio,YAHOO,MEDIO,11
3690886209682028027,2018-10-28,,,Serviços,GMAIL,GRANDE,99
