ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
2852602164375541688,2018-01-25,54,,Comércio,HOTMAIL,GRANDE,95
4365965554261111250,2018-03-06,11,,Comércio,YAHOO,MEDIO,77
2379038595596744457,2015-12-29,,,Comércio,OUTLOOK,GRANDE,30
744649452655516193,2007-04-18,,,Comércio,GMAIL,MEDIO,71
5517114603826429870,2017-07-11,44,,Indústria,GMAIL,GRANDE,87
1110185420292414796,2016-01-05,99,,Serviços,,GRANDE,65
2233850024349336054,2008-06-09,(1,,Serviços,GMAIL,MEDIO,29
6089029916190588614,2018-09-26,86,,Serviços,GMAIL,GRANDE,64
2218664010734431754,2018-04-17,(8,,Indústria,YAHOO,,58
5758033363847724111,2018-10-25,42,,Indústria,HOTMAIL,MEDIO,84
7974433795310408854,2016-01-19,31,,Serviços,GMAIL,MEDIO,32
460993244124061972,2012-09-30,67,,Comércio,HOTMAIL,GRANDE,79
2598475569074240783,2012-03-11,49,,Comércio,HOTMAIL,GRANDE,88
8536031856585966123,2017-08-06,35,,Comércio,YAHOO,MEDIO,37
2771214050521171719,2018-06-04,11,,Serviços,GMAIL,MEDIO,93
8244965109768845797,2012-07-01,49,,Comércio,GMAIL,MEDIO,89
7913893451349440000,2011-02-15,91,,Indústria,HOTMAIL,MEDIO,68
7646606457278894341,2014-07-29,44,,Indústria,GMAIL,PEQUENO,87
6085815944092871635,2018-06-13,11,,Serviços,YAHOO,GRANDE,75
8107542605807471599,2017-10-05,21,,Serviços,YAHOO,MEDIO,26
7501763663852779083,2009-12-07,11,,Indústria,HOTMAIL,PEQUENO,64
3592461881055047578,2018-06-24,,,Indústria,HOTMAIL,GRANDE,13
7596151387242724588,2018-06-24,38,X,,GMAIL,MEDIO,73
4591193860232697465,2015-10-06,,,Comércio,YAHOO,MEDIO,29
5091815447165974815,2007-01-16,11,,Serviços,AOL,PEQUENO,72
3555655653190753786,2017-08-21,,X,,HOTMAIL,PEQUENO,47
5795100045494475994,2015-09-07,31,,Comércio,HOTMAIL,GRANDE,36
7986658810701126728,2015-05-11,65,,Serviços,HOTMAIL,PEQUENO,78
4195747290630173499,2016-09-28,,X,,GMAIL,PEQUENO,29
5875663709136533612,2018-08-05,44,,Serviços,OUTLOOK,GRANDE,87
4956614249204803652,2017-06-20,82,,Serviços,YAHOO,MEDIO,57
6815351437572393426,2011-02-23,34,,Serviços,,MEDIO,38
8012016968380185372,2016-06-16,,X,,GMAIL,PEQUENO,78
7626832470282570499,2011-02-14,27,,Serviços,HOTMAIL,GRANDE,29
9161263096062288704,2000-08-15,11,,Serviços,YAHOO,MEDIO,98
1119752495905732753,2014-03-11,62,,Indústria,YAHOO,MEDIO,74
3647763328551943822,2011-11-10,11,,Serviços,GMAIL,GRANDE,52
3153106946088212605,2016-11-20,64,X,,OUTLOOK,PEQUENO,78
8991419601067014006,2006-09-14,17,,Comércio,YAHOO,GRANDE,15
6878219806053740921,2018-03-07,49,,Serviços,HOTMAIL,PEQUENO,89
209314261782935157,2015-01-25,37,,Serviços,GMAIL,GRANDE,35
1891145854263312840,2004-06-23,49,,Serviços,GMAIL,PEQUENO,89
2903869860445366876,2018-11-05,,,Comércio,YAHOO,MEDIO,85
1054275403532840653,2008-08-11,17,,Indústria,YAHOO,PEQUENO,15
8500889177765218320,2016-03-03,81,,Indústria,HOTMAIL,MEDIO,54
5735794880899687600,2006-06-06,41,,Comércio,GMAIL,MEDIO,83
18719614953021044,2014-11-16,11,,Comércio,OUTLOOK,GRANDE,47
7405858498198031046,2011-11-07,64,,Indústria,YAHOO,PEQUENO,52
7229721428946324455,2015-05-05,44,,Serviços,YAHOO,GRANDE,87
492136427845699874,2003-10-12,51,,Serviços,YAHOO,,96
6213213514675778388,2017-10-30,33,,Comércio,HOTMAIL,PEQUENO,36
4508520363171713861,2011-02-14,31,,Serviços,OUTLOOK,PEQUENO,30
621182491555347581,2018-11-29,35,,Indústria,GMAIL,PEQUENO,37
8924045760456827557,2002-06-11,31,,Comércio,YAHOO,GRANDE,31
5767156338992526776,2018-05-02,43,,Serviços,HOTMAIL,GRANDE,86
7971169314678400658,2011-02-14,54,,Indústria,AOL,MEDIO,98
5305666299348331173,2016-12-12,42,X,,HOTMAIL,MEDIO,84
5786614417091653950,2018-04-11,84,,Indústria,YAHOO,GRANDE,59
9036329217885149501,2018-09-30,11,,Comércio,OUTLOOK,MEDIO,12
6055129522348042687,2000-08-15,(0,,Serviços,YAHOO,MEDIO,16
8594897944068249710,2018-03-28,62,,Serviços,BOL,MEDIO,74
6796564304742670823,2018-04-02,65,X,,BOL,PEQUENO,78
1463054873047394970,2016-05-10,44,,Serviços,HOTMAIL,GRANDE,87
7468724002190465812,2017-08-06,,,Serviços,YAHOO,PEQUENO,86
5386962298800892593,2018-05-02,43,,Indústria,YAHOO,MEDIO,86
2191990606593345695,2016-02-16,,,Indústria,HOTMAIL,MEDIO,17
1450216906825650643,2018-05-02,43,,Serviços,YAHOO,GRANDE,86
3618862169777063942,2012-03-11,49,,Serviços,AOL,MEDIO,88
2003221759676247813,2012-04-10,47,,Comércio,AOL,PEQUENO,89
8185063234515056194,2011-06-13,11,,Serviços,GMAIL,MEDIO,70
2300515430178950292,2004-01-28,,,Comércio,GMAIL,PEQUENO,29
3075783375726664899,2016-01-21,34,X,,AOL,MEDIO,38
295375823203017296,2015-08-10,11,,Serviços,YAHOO,PEQUENO,11
4626249002057685539,2016-01-26,27,,Comércio,YAHOO,GRANDE,29
1687017009357941608,2007-06-11,92,,,HOTMAIL,GRANDE,69
4537982850248578883,2018-09-19,,,Serviços,GMAIL,MEDIO,36
2549266739079962864,2016-02-03,69,X,,HOTMAIL,MEDIO,76
2687720147676132707,2006-01-01,11,,Comércio,YAHOO,GRANDE,90
6546850858912852316,2018-02-21,91,,Serviços,GMAIL,GRANDE,68
5078307295214858596,2018-12-13,,,Serviços,GMAIL,PEQUENO,46
5198904647759787695,2000-08-15,27,,Indústria,YAHOO,MEDIO,29
1033361676287635885,2013-10-03,11,,Indústria,GMAIL,MEDIO,96
3474419084491017271,2014-03-16,11,,Comércio,BOL,PEQUENO,48
8173830874846355280,2011-02-14,38,,Serviços,GMAIL,GRANDE,39
2556046726800414568,2014-07-31,43,,Serviços,OUTLOOK,GRANDE,86
6594970822995540982,2014-01-19,,,Serviços,YAHOO,MEDIO,77
6056959220685085102,2016-08-01,73,,Serviços,GMAIL,PEQUENO,45
5010695957153856148,2017-10-25,69,,Indústria,YAHOO,GRANDE,76
8106460788895393927,2018-09-20,99,,Serviços,HOTMAIL,GRANDE,77
8487807876567995441,2000-08-15,21,,,YAHOO,MEDIO,26
7719877724419004325,2018-04-29,11,,Indústria,GMAIL,MEDIO,12
3632378524835692731,2017-06-08,11,,Indústria,GMAIL,GRANDE,92
1430896989654626045,2018-12-10,87,,Comércio,HOTMAIL,GRANDE,56
7503582542949284252,2011-02-15,91,,Comércio,HOTMAIL,MEDIO,65
8271604276097280304,2013-05-05,11,,Comércio,BOL,MEDIO,33
86436955037443683,2019-01-03,,,Serviços,GMAIL,PEQUENO,23
5383359512938607117,2017-07-30,64,,Comércio,YAHOO,MEDIO,75
7204322229254419755,2006-11-07,,,Serviços,YAHOO,MEDIO,80
6598561842700412652,2018-12-05,,,Comércio,YAHOO,,12
8911073840712901131,2018-01-08,21,,Comércio,GMAIL,MEDIO,26
1041113202992808157,2014-09-29,,X,,,PEQUENO,78
6535074478489939949,2014-11-17,65,,Indústria,GMAIL,PEQUENO,78
8774171337110190597,2018-04-17,49,,Indústria,GMAIL,MEDIO,89
6574147480097265454,2000-08-15,85,,Serviços,HOTMAIL,MEDIO,61
5287265869592025756,2000-08-15,32,,Comércio,AOL,PEQUENO,36
6367769402148499693,2018-08-30,27,,Indústria,AOL,MEDIO,29
6686011791459443533,2014-06-08,11,,Indústria,GMAIL,GRANDE,11
6669879342590884634,2011-02-14,71,,Serviços,,GRANDE,40
3423512048884192208,2016-12-21,,X,,GMAIL,GRANDE,38
879621668242949113,2016-03-15,69,,Indústria,HOTMAIL,MEDIO,76
8609938720215175911,2010-07-26,,,Indústria,YAHOO,MEDIO,36
2108598473865910131,2013-06-25,16,,Indústria,GMAIL,MEDIO,14
2006188298374001315,2018-07-29,93,,Comércio,YAHOO,GRANDE,68
3447213159487287154,2015-09-13,51,,Indústria,GMAIL,GRANDE,13
2209806355660046187,2015-08-20,74,,Serviços,YAHOO,PEQUENO,44
1462395707491634845,2013-07-29,47,,Comércio,HOTMAIL,MEDIO,88
6632750819478927641,2019-02-18,18,,Indústria,HOTMAIL,GRANDE,16
6535356415509860671,2016-12-27,65,,Comércio,HOTMAIL,GRANDE,78
1179133757491860792,2016-08-16,65,,Serviços,GMAIL,MEDIO,78
5425069937553115144,2012-05-15,67,X,,GMAIL,GRANDE,79
6789516822626221575,2000-08-15,11,,Comércio,AOL,GRANDE,20
4915404990154267899,2013-12-26,11,,Serviços,HOTMAIL,MEDIO,64
1929055606777178697,2015-12-10,62,,Comércio,HOTMAIL,GRANDE,77
3592639146446725280,2000-08-15,65,,Indústria,HOTMAIL,GRANDE,78
3950448152833572077,2019-02-20,,,Comércio,YAHOO,GRANDE,81
5481711897502154955,2018-06-13,21,,Serviços,OUTLOOK,MEDIO,23
6636325081217917184,2013-04-16,47,,Comércio,GMAIL,GRANDE,88
1153069952490761717,2000-08-15,11,,Comércio,HOTMAIL,GRANDE,62
1963239178085807816,2006-10-24,91,,Comércio,GMAIL,GRANDE,65
6693885248277625807,2018-12-23,31,,Comércio,GMAIL,GRANDE,39
4110562609148185966,2000-08-15,42,X,,GMAIL,GRANDE,78
5689766561863956319,2019-02-26,86,,Serviços,YAHOO,MEDIO,64
2278650548373578523,2018-11-07,18,,Indústria,GMAIL,GRANDE,19
7246466789138290692,2011-12-25,63,,Indústria,YAHOO,MEDIO,77
4675067298171588603,2018-07-12,11,,Comércio,HOTMAIL,GRANDE,22
7884973711049495555,2017-08-02,65,,Serviços,GMAIL,GRANDE,78
1152891199251773092,2012-09-23,62,,Comércio,HOTMAIL,,74
7268895973869107930,2019-01-31,62,,Serviços,YAHOO,GRANDE,74
186296161813079768,2000-08-15,17,,Comércio,HOTMAIL,,45
339550163159506478,2018-05-10,51,,Indústria,HOTMAIL,MEDIO,90
8576047157867370630,2012-04-19,24,,Serviços,GMAIL,PEQUENO,26
4235751964155364215,2019-03-13,14,,Indústria,HOTMAIL,GRANDE,71
4741325322140814572,2019-03-21,54,,Indústria,YAHOO,MEDIO,99
5790563179715256679,2016-07-26,91,,Indústria,HOTMAIL,GRANDE,66
6309684992153258710,2018-09-05,33,,Serviços,GMAIL,,36
2573553293518763494,2018-03-13,27,,Indústria,YAHOO,PEQUENO,29
1543875954928694094,2015-05-17,,,Indústria,HOTMAIL,PEQUENO,86
4937566934664053767,2011-09-29,62,,Comércio,YAHOO,MEDIO,74
7105441534376526569,2018-10-25,,,Serviços,YAHOO,PEQUENO,11
8750804459957303037,2000-08-15,81,,Serviços,HOTMAIL,GRANDE,50
5334845483867106835,2018-05-06,71,,Serviços,HOTMAIL,GRANDE,43
2302464746243069589,2011-02-14,28,,Indústria,HOTMAIL,PEQUENO,29
4155987877874087356,2018-11-13,37,,Indústria,GMAIL,MEDIO,35
4508632759077888376,2013-05-05,(1,,Comércio,AOL,MEDIO,34
5327139240004330145,2008-04-14,61,,Serviços,YAHOO,GRANDE,70
8918635099296971351,2019-03-13,11,,Serviços,YAHOO,MEDIO,71
2499050168966442376,2014-09-15,34,X,,HOTMAIL,MEDIO,38
2260816603683347518,2019-03-13,,,Comércio,OUTLOOK,GRANDE,86
4537268360654655629,2019-01-27,44,,Indústria,OUTLOOK,PEQUENO,87
7829456717134984253,2017-06-01,51,,Indústria,AOL,MEDIO,92
1995032058960709559,2019-03-12,66,,Indústria,GMAIL,MEDIO,78
4714187554103729432,2016-06-27,,,Indústria,YAHOO,GRANDE,23
8846153146417722343,2000-08-15,84,,Indústria,GMAIL,MEDIO,59
6242636379248496392,2019-02-26,,,Indústria,GMAIL,MEDIO,99
1378864119919978132,2006-04-23,34,,Indústria,HOTMAIL,PEQUENO,38
3817166896467413658,2019-03-14,27,,Indústria,HOTMAIL,MEDIO,29
4762091269593841283,2014-08-11,85,,Indústria,,PEQUENO,61
7142043104834932013,2017-09-27,88,,Serviços,HOTMAIL,PEQUENO,63
4631736838128525597,2016-04-19,,,Comércio,,,29
8559143756893267192,2006-06-28,21,,Serviços,GMAIL,PEQUENO,25
3970572142453508637,2018-10-03,,,Comércio,HOTMAIL,MEDIO,75
1962421014232423027,2011-02-14,38,,Comércio,YAHOO,MEDIO,39
5306165689101138983,2013-09-05,37,,Serviços,GMAIL,MEDIO,35
8859064595603380512,2000-08-15,04,,Indústria,GMAIL,GRANDE,13
6216982347344525048,2019-04-14,98,,Indústria,GMAIL,PEQUENO,65
2778852475840838977,2019-03-18,,,Comércio,YAHOO,GRANDE,53
4980232475645447238,2017-08-06,47,,Comércio,AOL,PEQUENO,89
2146740087301789516,2003-08-14,16,,Serviços,YAHOO,GRANDE,14
4874157215501489741,2018-08-26,14,,Serviços,OUTLOOK,PEQUENO,17
873223039957991123,2019-06-02,,,Serviços,YAHOO,GRANDE,78
8343941262792249232,2019-05-28,11,,Indústria,HOTMAIL,GRANDE,31
7968118679747232249,2000-08-15,49,,Comércio,HOTMAIL,MEDIO,89
3584082418739794187,2019-03-13,88,,Comércio,HOTMAIL,MEDIO,62
1777508458351542706,2019-05-29,,,Serviços,,GRANDE,14
4562495119288161876,2019-01-31,,,Indústria,HOTMAIL,GRANDE,29
1129657311668961746,2019-01-21,(8,,Indústria,YAHOO,MEDIO,55
2567704620177619489,2017-06-04,34,X,,AOL,MEDIO,38
8989558978299738854,2019-05-14,51,,Indústria,YAHOO,GRANDE,95
4781359035957376194,2017-06-20,77,X,,HOTMAIL,MEDIO,47
3039015096637567364,2017-06-27,,X,,YAHOO,MEDIO,38
6999154286942764669,2017-04-10,,,Serviços,GMAIL,PEQUENO,69
1874387298050692165,2014-03-02,41,,Serviços,YAHOO,GRANDE,83
700955341024573089,2018-04-08,,X,,YAHOO,GRANDE,60
4375157493619487776,2019-06-25,62,,Serviços,BOL,PEQUENO,74
9156666134024889730,2017-08-06,,,Indústria,HOTMAIL,MEDIO,81
6143250120040658989,2018-11-04,46,,Comércio,GMAIL,PEQUENO,85
5200455618694210402,2015-05-10,85,,Comércio,HOTMAIL,PEQUENO,63
2346482557594782345,2016-12-18,65,,Indústria,YAHOO,MEDIO,78
6865071386683133124,2019-03-27,,,Comércio,,GRANDE,47
1348086280988456892,2018-06-14,13,,Serviços,YAHOO,MEDIO,11
6118873739225005756,2019-02-25,74,,Serviços,AOL,PEQUENO,44
2711217152718352107,2008-05-07,11,,Indústria,HOTMAIL,MEDIO,52
3364209707397843685,2019-05-13,,,Comércio,GMAIL,MEDIO,27
7138126049219817285,2019-03-13,77,,Serviços,HOTMAIL,MEDIO,45
6479505064094841194,2019-02-20,,,Comércio,YAHOO,PEQUENO,62
4430825904532764237,2019-02-19,31,,Comércio,AOL,GRANDE,34
2371917341091102894,2019-02-07,73,,Serviços,HOTMAIL,MEDIO,45
5855956854975734380,2018-06-26,21,,Comércio,OUTLOOK,GRANDE,28
7836964432867832146,2018-07-04,84,,Serviços,YAHOO,PEQUENO,59
4104959289203999917,2012-03-11,47,,Comércio,HOTMAIL,GRANDE,89
2797247267096799785,2017-07-06,19,,Serviços,OUTLOOK,GRANDE,13
3731278848600349375,2014-02-25,85,,Comércio,GMAIL,MEDIO,62
8745827224909388475,2019-03-12,37,,Serviços,AOL,PEQUENO,35
1141681690629134039,2011-12-07,,,Serviços,HOTMAIL,GRANDE,13
6411753448421231450,2016-06-23,,,Comércio,OUTLOOK,MEDIO,64
2493688222671282470,2019-02-18,51,,Comércio,YAHOO,,80
4090195792518021727,2018-08-26,81,,Indústria,,GRANDE,55
8374461419511631785,2011-02-14,91,,Comércio,GMAIL,GRANDE,68
6662531979151878793,2017-01-11,35,,Comércio,GMAIL,GRANDE,37
5883155883105348987,2011-02-14,11,,Comércio,GMAIL,PEQUENO,42
8552039412779393821,2019-08-01,,,Indústria,GMAIL,PEQUENO,32
424669430335898076,2015-12-02,,,Comércio,GMAIL,PEQUENO,68
2307201111381758912,2013-06-17,14,,Serviços,GMAIL,MEDIO,17
3263212305228307743,2017-08-06,15,,Serviços,GMAIL,MEDIO,18
843896882208504179,2019-05-16,(1,X,,YAHOO,GRANDE,13
8047821974672655407,2019-03-28,,,Serviços,HOTMAIL,GRANDE,93
4210463673385510745,2015-05-28,77,,Serviços,HOTMAIL,MEDIO,47
69766362497027920,2009-09-21,92,,Serviços,HOTMAIL,MEDIO,69
4078490786243765404,2010-03-29,19,,Comércio,GMAIL,GRANDE,13
8004409125524742779,2011-02-14,54,,Serviços,YAHOO,PEQUENO,99
8748106677402909629,2011-08-23,69,,Comércio,YAHOO,PEQUENO,76
2859982583195166819,2019-07-09,35,,Indústria,HOTMAIL,MEDIO,37
8609211777002937758,2019-05-27,11,,Comércio,YAHOO,GRANDE,98
6547872039250784411,2019-09-02,11,,Comércio,YAHOO,GRANDE,71
6832005298160297810,2014-06-08,11,,Serviços,HOTMAIL,PEQUENO,79
3333870869270823799,2019-08-11,19,,Comércio,YAHOO,MEDIO,13
2035700727032031976,2019-07-01,11,,Comércio,YAHOO,,49
1043585102535564595,2019-02-10,19,,Serviços,YAHOO,GRANDE,13
608816700571896717,2019-03-31,,,Comércio,YAHOO,MEDIO,65
1875708128527882196,2019-03-12,54,,Comércio,YAHOO,PEQUENO,95
1082658943827891572,2019-06-09,,,Comércio,HOTMAIL,MEDIO,29
4723919748432185874,2014-03-02,,,Serviços,YAHOO,MEDIO,85
7061868716439556791,2017-04-10,,,Serviços,GMAIL,MEDIO,27
1864367736036633256,2019-06-30,,,Serviços,GMAIL,MEDIO,88
6373947691253940364,2019-05-08,11,,Serviços,GMAIL,MEDIO,13
3140918607946425426,2016-05-18,11,,Comércio,YAHOO,MEDIO,43
3685376304786338340,2008-05-04,49,,Comércio,GMAIL,GRANDE,89
6914631631926429447,2019-08-27,14,,Indústria,HOTMAIL,MEDIO,17
3511416927745338332,2018-09-05,42,,Serviços,YAHOO,MEDIO,87
4862285428951244424,2014-03-19,42,,Comércio,HOTMAIL,MEDIO,84
8512418270673092441,2019-08-28,,,Comércio,AOL,MEDIO,73
7889351655716537527,2017-01-11,35,,Indústria,OUTLOOK,MEDIO,37
1273229638516517354,2017-05-18,85,,Indústria,HOTMAIL,MEDIO,60
6871485876456523363,2019-03-12,35,,Serviços,HOTMAIL,MEDIO,35
988707525807573448,2019-10-03,47,,Indústria,BOL,MEDIO,89
3906045000005838812,2014-06-25,65,X,,YAHOO,MEDIO,78
8090492548102964782,2019-10-22,11,,Serviços,GMAIL,GRANDE,13
3543162424793477785,2000-08-15,19,,Serviços,YAHOO,GRANDE,13
5043004928991692540,2019-10-24,19,,Comércio,HOTMAIL,MEDIO,13
8536980239903840341,2019-09-29,99,,Comércio,YAHOO,GRANDE,68
4997308257850209705,2019-08-29,43,,Indústria,HOTMAIL,GRANDE,86
3772710147663076183,2019-09-09,,,Comércio,GMAIL,MEDIO,20
4982042089827666585,2000-08-15,11,,Serviços,YAHOO,GRANDE,78
1732933177229870014,2019-03-27,11,,Indústria,OUTLOOK,,69
5304403477328695520,2019-10-20,,,Serviços,YAHOO,MEDIO,65
493565965354066585,2016-05-17,,,Comércio,HOTMAIL,GRANDE,78
2978852236996041848,2019-09-25,35,,Serviços,OUTLOOK,MEDIO,37
7524505197759784814,2019-03-12,11,,Serviços,YAHOO,GRANDE,64
1589465774841117651,2012-04-10,21,,Serviços,YAHOO,MEDIO,24
521351744568531135,2019-09-30,35,,Comércio,YAHOO,MEDIO,37
3296374419863077251,2017-03-08,11,,Serviços,HOTMAIL,GRANDE,56
985215297182099989,2003-05-06,45,,Indústria,GMAIL,GRANDE,85
1922661714134822818,2019-07-17,,,Comércio,YAHOO,PEQUENO,78
1849408830951333776,2019-11-24,(4,,Comércio,HOTMAIL,GRANDE,85
924957821424248698,2019-09-15,37,,Serviços,GMAIL,GRANDE,35
3820213618605354326,2019-10-14,31,,Indústria,GMAIL,GRANDE,34
2673576168790933175,2019-03-31,85,,Comércio,HOTMAIL,MEDIO,62
5694881483989656694,2000-08-15,69,,Serviços,YAHOO,MEDIO,76
3888528635045328222,2019-09-09,62,,Serviços,HOTMAIL,MEDIO,13
2813869270515910849,2017-07-09,32,,Comércio,HOTMAIL,MEDIO,36
8097962811568170308,2000-08-15,81,,Serviços,HOTMAIL,GRANDE,51
5101193702106031363,2014-11-05,(1,,Indústria,GMAIL,GRANDE,14
472772897496154354,2007-09-19,45,,Comércio,GMAIL,GRANDE,85
3903290047715748290,2019-10-07,,,Indústria,HOTMAIL,PEQUENO,na
8986916198713650374,2016-06-05,,,Serviços,GMAIL,MEDIO,64
3682570285558758138,2018-03-21,94,,Serviços,GMAIL,GRANDE,68
550640993893626857,2019-10-06,,,Comércio,GMAIL,MEDIO,49
494641254909702757,2017-10-23,65,,Serviços,GMAIL,MEDIO,78
2529163714741999839,2015-10-05,11,,Indústria,AOL,PEQUENO,64
189650789135045122,2016-02-02,44,X,,HOTMAIL,GRANDE,87
6704528044328834201,2014-11-05,(1,,Indústria,BOL,MEDIO,14
4487571742607713385,2014-01-08,16,,Comércio,GMAIL,GRANDE,14
334065431792475495,2000-08-15,55,,Serviços,HOTMAIL,GRANDE,98
7200509200540839533,2019-08-27,32,,Indústria,GMAIL,PEQUENO,36
2455496390444272119,2018-06-06,34,X,,OUTLOOK,GRANDE,39
5373371196946859811,2015-11-10,35,,Serviços,HOTMAIL,GRANDE,37
255928150711119413,2006-05-03,49,,Comércio,YAHOO,GRANDE,89
2973518107081249661,2018-04-04,64,,Indústria,GMAIL,MEDIO,75
7020910424509248025,2019-04-25,54,X,,HOTMAIL,GRANDE,97
6693181132429641622,2019-12-12,,X,,HOTMAIL,MEDIO,76
7067471043900250355,2019-09-02,,,Serviços,BOL,GRANDE,13
1071127366397407520,2020-01-07,,,Indústria,GMAIL,MEDIO,98
2983174282784691273,2019-12-25,62,,Indústria,GMAIL,GRANDE,75
7640249903888628103,2004-03-04,91,,Indústria,GMAIL,MEDIO,68
8376902089871279815,2000-08-15,15,,Serviços,YAHOO,MEDIO,18
6721448955097663572,2020-01-12,82,,Serviços,GMAIL,PEQUENO,57
6471448246085839373,2019-11-24,47,,Comércio,YAHOO,GRANDE,89
4395421876733405196,2020-01-16,43,,Serviços,HOTMAIL,GRANDE,86
866011924076225884,2016-06-06,91,,Serviços,GMAIL,MEDIO,66
1692423451726508456,2019-12-02,67,,Serviços,BOL,GRANDE,79
5901769182336230217,2016-05-11,66,X,,GMAIL,MEDIO,78
113538242419211987,2019-06-20,44,,Comércio,HOTMAIL,MEDIO,87
3540559576342636557,2020-02-12,,,Indústria,YAHOO,PEQUENO,21
4850936440093751199,2014-02-09,22,,Indústria,GMAIL,GRANDE,28
5055200744384119654,2019-11-12,12,,Serviços,YAHOO,PEQUENO,12
4649044785270813165,2019-03-14,71,,,HOTMAIL,MEDIO,41
8162017568751362437,2019-09-20,,,Indústria,YAHOO,MEDIO,65
8873204832986811115,2016-04-27,49,,Serviços,,MEDIO,89
1611146298923153842,2020-01-16,93,,Comércio,YAHOO,MEDIO,68
43266641219008038,2020-02-17,,,Serviços,GMAIL,GRANDE,36
8163895533020293251,2019-12-25,41,,Serviços,GMAIL,MEDIO,80
3725587489732036460,2019-04-24,31,X,,GMAIL,MEDIO,31
8919892162361650175,2011-02-14,61,,Serviços,AOL,GRANDE,70
5114577082647278423,2000-08-15,81,,Comércio,GMAIL,MEDIO,55
2459664758252154072,2018-01-25,61,,Comércio,HOTMAIL,PEQUENO,37
5995766367666411083,2020-03-24,,X,,GMAIL,MEDIO,78
4888650984285190697,2020-03-30,,,Comércio,,MEDIO,14
4351694415353093046,2020-03-30,,,Comércio,GMAIL,GRANDE,33
8099657915545873036,2012-04-10,32,,Comércio,GMAIL,MEDIO,22
209477776078372134,2020-03-24,,,Serviços,AOL,GRANDE,86
8464809590757561185,2012-04-02,14,,Serviços,AOL,MEDIO,17
