ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
705648002974742140,2020-01-26,67,,Indústria,YAHOO,MEDIO,79
3109771318936962520,2020-03-02,,,Indústria,GMAIL,MEDIO,65
3697819710996931657,2011-12-07,41,,Comércio,YAHOO,MEDIO,83
2333404192508932057,2016-02-15,67,,Indústria,GMAIL,GRANDE,79
525652670391923872,2018-08-08,(5,,Indústria,GMAIL,GRANDE,91
8174633018998080168,2019-11-03,77,,Serviços,HOTMAIL,PEQUENO,47
7911162482760986289,2020-02-17,11,,Comércio,HOTMAIL,GRANDE,18
1738460583932152602,2020-02-06,41,X,,YAHOO,MEDIO,81
5282563463193783344,2019-10-29,,X,,OUTLOOK,GRANDE,77
6394935036014530592,2020-03-03,31,,Comércio,,GRANDE,34
6885171468891031140,2011-02-14,18,,Comércio,YAHOO,MEDIO,19
7060969657673447359,2016-05-04,41,,Comércio,OUTLOOK,MEDIO,80
3536704882799524586,2020-04-28,00,,Indústria,GMAIL,,89
4170463992215954403,2020-01-26,41,,Serviços,HOTMAIL,MEDIO,81
8619312279454356821,2014-05-18,16,,Indústria,GMAIL,GRANDE,39
5714540197488862003,2019-08-19,,,Indústria,HOTMAIL,MEDIO,45
6810366761249506182,2016-12-28,74,,Serviços,YAHOO,GRANDE,46
2005542793747273676,2017-02-01,62,,Serviços,YAHOO,GRANDE,68
956217406816925982,2013-05-09,45,,Serviços,AOL,MEDIO,85
8012945665375811304,2009-05-05,62,,Indústria,GMAIL,GRANDE,74
2839700004795467658,2018-10-01,,X,,YAHOO,MEDIO,73
5162636608292907782,2014-04-07,34,,Comércio,GMAIL,GRANDE,38
1467843186411742274,2019-12-26,,,Serviços,GMAIL,MEDIO,72
1825022747815271956,2016-04-27,21,,Indústria,HOTMAIL,GRANDE,27
3365334263589180925,2019-01-03,66,X,,GMAIL,PEQUENO,78
3492978633103560560,2011-07-28,47,,Indústria,HOTMAIL,MEDIO,88
9101617110967101591,2020-01-02,35,,Indústria,GMAIL,GRANDE,37
2929243640075785940,2020-04-02,,,Comércio,GMAIL,GRANDE,63
8907133353015280586,2020-01-19,27,,Comércio,OUTLOOK,GRANDE,29
3536431875244944563,2020-05-10,,,,GMAIL,GRANDE,96
5304536516981778801,2020-02-04,92,,Indústria,,MEDIO,69
5315267409112598781,2020-06-08,,X,,GMAIL,GRANDE,81
4541506527938763361,2019-06-25,51,,Serviços,YAHOO,MEDIO,95
5651190097741301133,2007-05-21,66,,Serviços,YAHOO,PEQUENO,78
326257359176916767,2019-09-02,83,,Indústria,HOTMAIL,MEDIO,58
7790849460101092738,2017-10-30,44,,Comércio,GMAIL,MEDIO,87
8646086919778610813,2020-03-24,61,,Serviços,YAHOO,MEDIO,70
5036870533568879731,2020-06-23,(6,,Indústria,HOTMAIL,MEDIO,78
5951322986271477998,2020-05-07,,,Serviços,OUTLOOK,MEDIO,37
8464769152264029983,2017-07-19,65,X,,YAHOO,GRANDE,78
4187591029730357479,2020-06-18,,,Indústria,GMAIL,PEQUENO,78
2166129906801669318,2016-07-20,,,Indústria,YAHOO,MEDIO,72
901119221367843192,2020-05-27,(4,,Indústria,AOL,GRANDE,85
1574054842704135993,2020-05-13,12,,Comércio,GMAIL,PEQUENO,12
7712263029835111826,2006-08-08,77,,Serviços,YAHOO,MEDIO,47
6448234172949059931,2020-07-07,,X,,BOL,GRANDE,34
8049805689946244047,2017-08-06,,,Serviços,YAHOO,MEDIO,66
7708030042671632236,2019-03-06,,,Comércio,HOTMAIL,,22
1093053069479288753,2019-06-17,,,Indústria,GMAIL,PEQUENO,68
7692335720341018458,2020-06-22,11,,Indústria,YAHOO,MEDIO,13
8060154314331993193,2019-10-15,,,Indústria,HOTMAIL,PEQUENO,13
4641659186059167709,2017-08-06,62,,Serviços,GMAIL,GRANDE,38
6081226091774593903,2018-12-03,,,Serviços,GMAIL,GRANDE,65
4604807967654337091,2017-08-06,51,,Comércio,GMAIL,PEQUENO,95
1801648099512442340,2019-11-06,,,Serviços,HOTMAIL,,32
6765961450216188291,2019-11-20,41,,Serviços,HOTMAIL,PEQUENO,83
2444743522510084109,2018-11-26,,,Comércio,HOTMAIL,GRANDE,73
7038761645302069945,2020-07-21,55,,Comércio,YAHOO,MEDIO,48
7529137091657891207,2019-12-08,,,Comércio,YAHOO,GRANDE,38
2988042199057874759,2020-07-13,35,,Serviços,HOTMAIL,MEDIO,37
4165983075385227812,2020-06-28,32,,Comércio,YAHOO,MEDIO,36
3408536439470975134,2006-07-10,54,,Indústria,AOL,PEQUENO,95
1156053485989336481,2011-02-14,31,,Comércio,GMAIL,PEQUENO,30
2446803760137518909,2019-10-30,,,Serviços,GMAIL,MEDIO,68
8385636129786687263,2000-08-15,33,,Comércio,YAHOO,MEDIO,98
1329553496073467331,2020-06-29,41,,Indústria,YAHOO,GRANDE,83
1594877745775952421,2020-02-05,,,Comércio,GMAIL,PEQUENO,78
8706851346184249504,2000-08-15,33,,Serviços,HOTMAIL,GRANDE,36
4137237863152538907,2020-08-06,,,Indústria,YAHOO,,14
8603678028264007695,2019-03-20,11,,Serviços,YAHOO,MEDIO,42
8463871205935856285,2020-05-04,,,Serviços,HOTMAIL,GRANDE,99
7999843484680834128,2020-08-09,,,Serviços,YAHOO,MEDIO,56
287529573188507001,2019-05-01,48,,Serviços,GMAIL,MEDIO,88
5401282050253009067,2018-04-16,,,Serviços,GMAIL,MEDIO,61
3357976326879346012,2020-06-04,,,Indústria,YAHOO,PEQUENO,68
1931676870336388249,2015-10-05,,X,,YAHOO,GRANDE,47
3387580208304842365,2020-06-02,,,Serviços,AOL,GRANDE,13
89342157110910412,2019-07-28,,,,AOL,GRANDE,25
1757249986361236700,2012-09-27,14,,Indústria,GMAIL,MEDIO,17
864510931144626280,2004-08-23,,,Serviços,AOL,MEDIO,57
1678680306005074426,2020-06-30,28,,Serviços,HOTMAIL,MEDIO,29
9142266044170177362,2020-08-06,11,,Serviços,HOTMAIL,MEDIO,27
191536915328669008,2020-07-12,47,,Serviços,HOTMAIL,MEDIO,89
1432499644543625478,2019-12-11,54,X,,GMAIL,GRANDE,99
4495596792165551705,2020-06-18,,,Comércio,GMAIL,GRANDE,18
1410427447068048908,2020-01-16,14,,Comércio,HOTMAIL,GRANDE,17
165658847908185334,2020-01-21,,,Comércio,GMAIL,PEQUENO,17
1735718258017802778,2010-05-03,,,Serviços,OUTLOOK,PEQUENO,13
5757271354816214865,2020-07-20,47,,Comércio,GMAIL,MEDIO,88
5139850575056151339,2012-10-31,66,X,,HOTMAIL,GRANDE,78
353597552829913556,2020-03-02,47,,Indústria,YAHOO,GRANDE,88
789708718782735131,2020-03-09,55,,Comércio,YAHOO,GRANDE,98
1674864668198542837,2020-07-26,41,,Indústria,HOTMAIL,MEDIO,81
7215053254854713098,2018-08-21,,,Comércio,GMAIL,GRANDE,63
5558533999208199371,2020-04-05,,,Comércio,HOTMAIL,MEDIO,45
4660230701075746534,2020-06-29,41,,Comércio,GMAIL,GRANDE,80
8004521604421988528,2011-02-15,31,,Comércio,,GRANDE,35
340285351737204923,2018-10-21,19,,Indústria,HOTMAIL,MEDIO,13
4950871361132426979,2019-10-22,,X,,HOTMAIL,PEQUENO,38
8612109591546880230,2020-09-20,55,,Comércio,HOTMAIL,MEDIO,98
1675463974205444838,2020-02-06,,,Comércio,YAHOO,PEQUENO,15
201407186688861102,2011-02-14,19,,Indústria,HOTMAIL,PEQUENO,13
2772135008486239291,2017-01-04,22,,Comércio,BOL,MEDIO,27
4018182555897034052,2017-12-27,11,,Serviços,YAHOO,PEQUENO,18
603842189887755265,2000-08-15,19,X,,YAHOO,GRANDE,13
7269781193318890653,2000-08-15,34,,Comércio,YAHOO,MEDIO,38
3258407002716263546,2017-09-07,61,,Serviços,GMAIL,MEDIO,65
8418046305741705080,2019-10-28,,,Serviços,HOTMAIL,PEQUENO,64
6805207507093657474,2015-09-27,66,,Serviços,YAHOO,GRANDE,78
2106875407768047316,2018-04-15,,,Comércio,YAHOO,GRANDE,19
8407417316873478459,2020-10-04,47,,Serviços,YAHOO,PEQUENO,89
5672989126457116995,2016-07-25,17,X,,GMAIL,PEQUENO,78
622073912578471754,2019-11-26,,,Serviços,YAHOO,PEQUENO,68
6682793026934039107,2020-06-14,19,,Comércio,,PEQUENO,13
1827463638348028912,2017-08-06,,,Indústria,GMAIL,MEDIO,30
8994944800097997361,2018-11-25,17,,Comércio,BOL,GRANDE,15
1717812527056208209,2002-07-01,07,,Serviços,GMAIL,PEQUENO,42
2539677337815091585,2020-08-30,,X,,YAHOO,PEQUENO,78
9175443729335908760,2019-03-14,47,,Indústria,,MEDIO,88
7508699125755580600,2020-08-20,,,Comércio,GMAIL,GRANDE,54
7458891296671174680,2008-06-16,67,,Comércio,GMAIL,GRANDE,79
2041629715337841430,2020-09-21,,,Comércio,GMAIL,PEQUENO,98
6875331984251208712,2014-06-29,55,X,,YAHOO,PEQUENO,98
4704892067681576893,2019-11-28,44,,Indústria,YAHOO,MEDIO,87
922040072471333951,2014-10-07,77,X,,OUTLOOK,PEQUENO,47
7653720501687957310,2014-10-16,21,,Comércio,GMAIL,MEDIO,25
9089047150245738873,2019-09-18,85,,Indústria,HOTMAIL,MEDIO,61
6724017568171288443,2017-08-06,,,Indústria,GMAIL,,36
3822753345985951756,2020-11-02,51,,Comércio,YAHOO,PEQUENO,90
4900073965147412482,2011-02-14,83,,Comércio,OUTLOOK,GRANDE,58
6080407793834027692,2019-12-15,62,,Indústria,YAHOO,GRANDE,75
1106971614386004604,2019-01-14,17,,Serviços,GMAIL,MEDIO,15
1207306324957395736,2020-10-18,,,Indústria,GMAIL,,25
2599553738202677545,2020-01-27,,,Serviços,GMAIL,GRANDE,13
5429414161455643517,2019-10-02,51,,Serviços,YAHOO,MEDIO,93
3361278050140871809,2018-11-04,,,Comércio,OUTLOOK,MEDIO,57
7944852965555666513,2014-02-04,63,,Indústria,YAHOO,PEQUENO,68
1767360303789815418,2017-08-06,,,Serviços,OUTLOOK,MEDIO,29
6053752047545474051,2019-03-19,11,,Indústria,YAHOO,MEDIO,47
280557491372818982,2015-04-15,17,,Serviços,YAHOO,PEQUENO,15
4762256864594914240,2020-07-20,41,,Comércio,GMAIL,MEDIO,83
8564920972266217847,2000-08-15,(4,,Indústria,YAHOO,GRANDE,87
7566385399893520673,2020-11-05,19,,Indústria,YAHOO,PEQUENO,72
3132055906825373580,2020-11-18,(4,,Serviços,HOTMAIL,PEQUENO,13
4068666180981979477,2012-08-28,41,,Indústria,YAHOO,GRANDE,79
1269153452773908541,2020-11-02,41,,Comércio,GMAIL,GRANDE,85
3450495264591833682,2020-03-24,,X,,HOTMAIL,PEQUENO,78
486388963980110890,2020-09-15,,,Comércio,GMAIL,,88
5220554216423337036,2014-03-11,66,,Comércio,HOTMAIL,GRANDE,78
3288665551292018275,2020-09-30,,,Indústria,GMAIL,PEQUENO,41
3520073096970711499,2020-12-29,(1,,Serviços,YAHOO,GRANDE,47
6715993871935527857,2004-05-04,55,,Comércio,HOTMAIL,,97
5078284853636449041,2020-12-03,31,,Comércio,YAHOO,GRANDE,32
15070048310374146,2019-09-03,,,Indústria,GMAIL,MEDIO,76
5993832136957065909,2020-01-22,,,Indústria,GMAIL,PEQUENO,14
466076526172225947,2020-01-12,(1,X,,YAHOO,PEQUENO,29
2870813069335519467,2017-04-27,75,,Comércio,GMAIL,PEQUENO,48
4296149971687628223,2019-01-20,,,Indústria,BOL,PEQUENO,88
5430917218683822543,2020-12-14,(9,,Comércio,GMAIL,PEQUENO,69
271068078606473697,2000-08-15,(2,,Serviços,BOL,PEQUENO,25
8652067663586525909,2020-12-03,(1,,Serviços,YAHOO,PEQUENO,30
2423803834856770113,2019-10-24,,,Serviços,YAHOO,GRANDE,38
6462952350255736003,2021-01-18,31,,Comércio,YAHOO,MEDIO,37
8046603633355514834,2015-09-02,16,,Serviços,YAHOO,MEDIO,15
3415156360538677905,2020-10-28,,,Comércio,,PEQUENO,13
5477523784812182605,2021-01-24,19,,Indústria,HOTMAIL,PEQUENO,61
4392369075438855735,2021-01-12,(1,,Serviços,AOL,PEQUENO,68
6842075380768862290,2018-01-16,35,,Comércio,GMAIL,MEDIO,36
7171835894416689226,2016-08-01,,X,,HOTMAIL,PEQUENO,73
7975582265869884517,2019-12-08,41,,Indústria,GMAIL,GRANDE,83
6795171082935774137,2021-01-18,(5,,Serviços,GMAIL,MEDIO,96
5499433941404698208,2014-07-20,49,,Serviços,GMAIL,MEDIO,89
6421017287702264778,2019-10-29,16,,,HOTMAIL,GRANDE,13
6528158819463595826,2020-10-05,47,,Serviços,YAHOO,MEDIO,89
3750579377644235511,2020-11-17,,,Indústria,YAHOO,GRANDE,45
1378560407772037118,2021-01-24,47,,Serviços,HOTMAIL,GRANDE,89
1059336566956767188,2017-08-06,,,Comércio,YAHOO,MEDIO,14
1788369195969129749,2017-08-06,16,,Serviços,HOTMAIL,MEDIO,14
5555695998591488407,2021-02-03,(1,,Serviços,HOTMAIL,MEDIO,69
7012619440863200776,2020-09-10,,,Indústria,YAHOO,MEDIO,90
2059309318145911751,2020-08-03,35,,Comércio,GMAIL,MEDIO,37
8182741324402757500,2020-08-03,35,,Comércio,YAHOO,GRANDE,37
531805620371082364,2013-12-03,88,,Serviços,GMAIL,PEQUENO,62
6352592240901579272,2019-10-29,16,,Comércio,GMAIL,GRANDE,13
1516155138233618514,2021-01-19,(1,,Comércio,HOTMAIL,PEQUENO,43
1219954496802643881,2009-12-28,49,,Serviços,GMAIL,GRANDE,89
1601160766132778339,2020-07-09,,X,,HOTMAIL,GRANDE,78
3283662016127058429,2020-11-19,(3,,Indústria,HOTMAIL,MEDIO,37
2648719990986789645,2015-11-11,66,X,,HOTMAIL,,78
7243481239733221490,2021-02-22,54,,Comércio,HOTMAIL,GRANDE,99
6342056159430364821,2021-01-24,54,,Comércio,YAHOO,GRANDE,89
7327315935390503674,2004-10-27,,,Comércio,GMAIL,MEDIO,45
8680213253228719510,2020-06-23,,,Comércio,OUTLOOK,GRANDE,13
8067924767167570288,2020-09-02,,,Serviços,HOTMAIL,PEQUENO,68
5883897347879529463,2012-03-11,47,,Serviços,HOTMAIL,GRANDE,88
4717717003637613480,2020-03-29,,,Serviços,YAHOO,GRANDE,54
6145308913889808258,2020-06-18,43,,Indústria,GMAIL,GRANDE,86
2308217045093677129,2020-09-02,71,,Serviços,OUTLOOK,GRANDE,45
6804531608440296645,2020-12-01,(1,,Comércio,HOTMAIL,MEDIO,41
4781265535199914934,2021-02-14,(8,,Indústria,YAHOO,GRANDE,62
3391123212703223634,2018-03-07,41,,,HOTMAIL,MEDIO,80
8566162039485478772,2018-12-03,(6,X,,HOTMAIL,PEQUENO,78
7754936094607992857,2019-07-07,,,Serviços,YAHOO,PEQUENO,64
196947474368876692,2020-10-20,,X,,HOTMAIL,MEDIO,38
7875766506153682421,2020-12-06,(5,,Serviços,GMAIL,GRANDE,97
2907396925798983079,2011-02-14,51,,Comércio,HOTMAIL,GRANDE,93
7815839878620843192,2021-01-17,(1,,Serviços,HOTMAIL,GRANDE,26
3960251564708868781,2020-02-27,,,Serviços,HOTMAIL,GRANDE,19
2044529419038430248,2017-09-14,62,,Serviços,GMAIL,MEDIO,75
6055278873962623670,2021-02-03,(1,,Serviços,HOTMAIL,PEQUENO,32
2367878957559232582,2020-07-01,,,Comércio,GMAIL,GRANDE,78
7221446976321358973,2021-03-29,35,,Serviços,BOL,GRANDE,33
3427563561570116931,2017-08-06,(1,,Comércio,,MEDIO,17
7828430488099134389,2020-08-30,11,,Indústria,GMAIL,MEDIO,13
7397206777205091443,2021-01-24,(8,,Serviços,OUTLOOK,GRANDE,53
3812760626052898456,2021-02-09,(9,,Serviços,GMAIL,MEDIO,69
3516294920850464913,2002-06-16,21,,Comércio,YAHOO,GRANDE,22
9099218788416728596,2021-04-12,(1,,Indústria,GMAIL,MEDIO,50
2780030912070252968,2021-01-21,31,,Comércio,,MEDIO,37
2149247704125573398,2021-03-18,(1,,Serviços,YAHOO,MEDIO,68
8449503736717242889,2021-02-17,(1,X,,YAHOO,GRANDE,40
4437531414216775863,2019-06-06,84,,Comércio,HOTMAIL,MEDIO,59
2977124904032689291,2020-12-14,(1,,Serviços,YAHOO,GRANDE,13
1044946691507317745,2020-08-05,19,,Serviços,GMAIL,GRANDE,13
7236776406341522879,2020-12-14,(4,,Indústria,HOTMAIL,GRANDE,84
3338087778895249031,2020-02-04,41,,Serviços,YAHOO,PEQUENO,80
8222831719332844924,2021-04-13,(1,,Serviços,YAHOO,,18
1945147145527703963,2021-03-21,(1,,Serviços,YAHOO,GRANDE,95
1712483726555581515,2000-08-15,22,,Comércio,YAHOO,MEDIO,28
4432551314797496562,2021-05-13,(1,,Serviços,GMAIL,MEDIO,87
3421433989501830226,2021-04-22,(8,,Serviços,YAHOO,PEQUENO,59
904857901361577913,2015-04-01,65,,Serviços,YAHOO,MEDIO,78
1028630885537616736,2017-08-09,28,,Indústria,YAHOO,PEQUENO,29
1399527202590905286,2004-09-23,,,Indústria,YAHOO,MEDIO,59
6722781660631652440,2020-07-21,75,,Comércio,YAHOO,PEQUENO,44
5162621729453966204,2021-04-05,(1,,Indústria,YAHOO,GRANDE,88
378019466331075421,2021-02-04,,,Serviços,YAHOO,PEQUENO,64
4828882959520364399,2021-02-04,,,Indústria,GMAIL,GRANDE,19
7347753999527316260,2000-08-15,,X,,HOTMAIL,MEDIO,14
2377020220794016532,2011-02-14,19,,Serviços,GMAIL,PEQUENO,13
1557917925035542527,2021-04-29,(1,,Comércio,YAHOO,PEQUENO,77
2225507872831546107,2019-06-02,84,,Serviços,HOTMAIL,MEDIO,59
345033315379741874,2016-01-26,,,Comércio,AOL,GRANDE,12
6597470754117210299,2020-11-10,62,,Comércio,GMAIL,GRANDE,74
5607900901204647807,2021-05-18,(1,,Serviços,YAHOO,MEDIO,13
2726314736140152277,2021-03-28,(4,X,,HOTMAIL,MEDIO,18
8503883917639127781,2009-01-29,19,,Comércio,YAHOO,PEQUENO,13
6965502620385519361,2021-05-10,64,,Indústria,GMAIL,MEDIO,75
4141546595629663073,2021-06-08,(1,,Serviços,YAHOO,MEDIO,22
819552547620904652,2021-03-07,19,,Indústria,AOL,PEQUENO,35
7692330898726665144,2021-06-01,(6,,Comércio,HOTMAIL,PEQUENO,73
7206599058451025691,2020-01-07,,,Comércio,YAHOO,PEQUENO,79
1420529738304793615,2020-10-28,,,Indústria,GMAIL,PEQUENO,77
6061850657256270336,2021-05-16,(1,,Serviços,GMAIL,PEQUENO,20
5220206408301580591,2021-04-08,19,,Indústria,GMAIL,GRANDE,25
8736788139020105764,2021-02-04,,,Serviços,HOTMAIL,MEDIO,13
3148228961195376491,2015-12-13,,,Comércio,BOL,MEDIO,36
2439954154030259398,2019-07-02,,,Indústria,BOL,PEQUENO,13
4799794458216343260,2019-12-30,19,,Indústria,OUTLOOK,MEDIO,20
1246864346193559124,2021-05-06,(4,,Indústria,YAHOO,,83
4853303856126909724,2021-05-24,(1,,Indústria,YAHOO,MEDIO,99
2694466161223698243,2021-06-23,(8,,Comércio,YAHOO,PEQUENO,54
4166581859919473627,2017-08-06,,,Comércio,HOTMAIL,MEDIO,30
4235078665660987689,2017-09-14,11,,Serviços,GMAIL,GRANDE,66
7628167057144760589,2021-05-05,(1,,Comércio,GMAIL,PEQUENO,14
2814790209436551216,2021-05-13,(1,,Serviços,YAHOO,MEDIO,14
6909701795322574613,2015-04-21,11,,Serviços,GMAIL,MEDIO,99
1234611356650812259,2021-05-12,(1,,Serviços,HOTMAIL,PEQUENO,29
4121608857053177761,2021-03-11,,,Serviços,HOTMAIL,PEQUENO,64
5993765508162121762,2021-06-28,(8,,Serviços,GMAIL,GRANDE,64
503021894071666233,2021-04-13,(1,,Serviços,GMAIL,GRANDE,59
3183208564139585182,2021-07-15,(1,,Comércio,YAHOO,MEDIO,88
1956406515279457110,2008-03-31,37,,Serviços,HOTMAIL,GRANDE,35
4662079815415471798,2021-02-04,,,Serviços,GMAIL,GRANDE,13
7260748352873493818,2021-06-17,19,,Serviços,GMAIL,MEDIO,20
6615694774618628402,2021-07-18,(1,,Serviços,HOTMAIL,MEDIO,13
8707474618041058293,2021-02-03,19,,Comércio,GMAIL,GRANDE,28
4677213860368191144,2021-06-14,19,,Indústria,YAHOO,PEQUENO,11
2386535178006664233,2020-08-10,,X,,HOTMAIL,,71
1285245417998627607,2021-07-06,(7,,Indústria,YAHOO,GRANDE,45
8835646476961190471,2021-06-28,(1,,Indústria,YAHOO,GRANDE,71
4050525344257805036,2021-05-03,(1,,Comércio,AOL,MEDIO,70
1658487213084590146,2020-10-27,18,,Indústria,GMAIL,GRANDE,19
7957786135641291906,2021-04-14,,X,,YAHOO,PEQUENO,38
6978269497652315763,2016-07-31,,,Indústria,YAHOO,PEQUENO,76
7478791630746523220,2021-05-12,(1,,,HOTMAIL,GRANDE,75
5986344948775572227,2021-06-28,(4,X,,YAHOO,MEDIO,80
2310272650667756227,2021-07-05,,,Indústria,OUTLOOK,GRANDE,29
2432667449154431819,2021-07-14,(1,,Comércio,YAHOO,GRANDE,29
9060693308980292489,2020-12-29,(1,,Serviços,GMAIL,MEDIO,68
4898797487317475277,2011-02-14,33,,Comércio,OUTLOOK,GRANDE,35
1668564607105585557,2021-07-05,,,Serviços,BOL,MEDIO,83
5376084855227654309,2008-06-18,62,,Comércio,HOTMAIL,MEDIO,28
5448628641564935127,2021-03-24,(4,,Serviços,YAHOO,GRANDE,85
4559400286159883576,2017-07-10,,,Indústria,GMAIL,MEDIO,86
4189705495607963592,2020-10-26,12,,Serviços,HOTMAIL,PEQUENO,12
8829286411654484379,2021-04-13,(1,,Comércio,OUTLOOK,GRANDE,59
3454481508285917519,2009-12-02,19,,Serviços,GMAIL,PEQUENO,13
5057726374207815794,2011-02-14,43,,Serviços,YAHOO,PEQUENO,86
7720458526816091748,2021-07-12,(1,,Serviços,YAHOO,MEDIO,37
4003696935579172837,2021-06-20,(1,,Serviços,YAHOO,GRANDE,13
7742008298942700792,2021-07-11,(1,,Serviços,GMAIL,GRANDE,37
1415340753324392369,2004-08-13,11,,Comércio,HOTMAIL,MEDIO,23
2123312420728961012,2021-02-10,(1,,Indústria,HOTMAIL,GRANDE,84
8045116560666679751,2020-10-19,,,Comércio,GMAIL,MEDIO,35
2423599281313969582,2016-06-20,11,,Serviços,HOTMAIL,MEDIO,61
4986060939759481610,2021-06-24,(1,,Serviços,HOTMAIL,GRANDE,89
3965955331400146488,2017-11-29,65,X,,YAHOO,MEDIO,78
3156580765759568020,2011-01-31,11,,Serviços,AOL,GRANDE,48
5489089370448387505,2020-07-27,79,,Comércio,GMAIL,MEDIO,49
644457054514416604,2020-04-12,,,Serviços,OUTLOOK,MEDIO,65
1311488706225587300,2021-06-30,(1,,Comércio,HOTMAIL,PEQUENO,85
4237135112070444140,2020-06-02,,,Serviços,OUTLOOK,GRANDE,77
8278233100278581012,2017-02-28,,X,,AOL,GRANDE,38
4225765667813563302,2021-06-10,(1,,Comércio,YAHOO,GRANDE,95
8737605759444448951,2021-06-28,(5,,Indústria,HOTMAIL,GRANDE,96
3979129042322937623,2019-02-13,,,Serviços,YAHOO,MEDIO,64
8698916565946744099,2021-07-05,,,Comércio,HOTMAIL,MEDIO,87
8079157452200263869,2021-07-05,,,Comércio,YAHOO,PEQUENO,89
3941676647656952109,2021-06-23,(3,,Serviços,AOL,MEDIO,37
6518776090651183119,2021-02-04,,,,YAHOO,,42
6826420906256954294,2000-08-15,19,,Serviços,YAHOO,GRANDE,13
4424973922927242822,2006-07-16,,,Indústria,OUTLOOK,MEDIO,32
5044097686733078536,2021-05-23,(4,,Serviços,GMAIL,GRANDE,78
6915663759082844184,2021-03-21,(1,,Comércio,YAHOO,GRANDE,28
8027035272622701013,2019-02-27,(6,X,,AOL,MEDIO,78
7387419407817356825,2000-08-15,51,,Comércio,GMAIL,PEQUENO,91
5082455700818638342,2019-02-17,16,,Comércio,BOL,MEDIO,14
3431426889924624821,2020-08-13,92,,Serviços,HOTMAIL,MEDIO,69
5288503299611498087,2020-11-03,,,Comércio,YAHOO,PEQUENO,13
957773253650890560,2021-07-05,,,Comércio,GMAIL,MEDIO,20
6094038865287329652,2021-07-05,,,Serviços,GMAIL,GRANDE,48
1592581784061157609,2002-05-14,(2,,Comércio,,MEDIO,90
